image_name,image_path,pred_cg3,pred_llgc,pred_manifold,label,confidence
image_7169_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7169_label_ship.png,ship,ship,ship,ship,0.9482
image_716_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_716_label_ship.png,ship,ship,ship,ship,0.9482
image_7170_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7170_label_truck.png,truck,truck,truck,truck,0.9351
image_7171_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7171_label_cat.png,cat,cat,cat,cat,0.7930
image_7172_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7172_label_frog.png,frog,frog,frog,frog,0.7306
image_7173_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7173_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7174_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7174_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7175_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7175_label_frog.png,cat,cat,cat,cat,0.5611
image_7176_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7176_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7177_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7177_label_automobile.png,automobile,automobile,automobile,automobile,0.9528
image_7178_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7178_label_bird.png,deer,deer,deer,deer,0.6294
image_7179_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7179_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_717_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_717_label_cat.png,cat,cat,cat,cat,0.8823
image_7180_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7180_label_cat.png,cat,cat,cat,cat,0.8524
image_7181_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7181_label_dog.png,dog,dog,dog,dog,0.9067
image_7182_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7182_label_horse.png,horse,horse,horse,horse,0.9418
image_7183_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7183_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7184_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7184_label_bird.png,bird,bird,bird,bird,0.9212
image_7185_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7185_label_horse.png,horse,horse,horse,horse,0.9395
image_7186_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7186_label_horse.png,deer,frog,deer,deer,0.3649
image_7187_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7187_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7188_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7188_label_deer.png,deer,deer,deer,deer,0.8718
image_7189_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7189_label_dog.png,dog,dog,dog,dog,0.9068
image_718_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_718_label_frog.png,frog,frog,frog,frog,0.8684
image_7190_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7190_label_frog.png,frog,frog,frog,frog,0.8687
image_7191_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7191_label_horse.png,horse,horse,horse,horse,0.9419
image_7192_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7192_label_dog.png,dog,cat,dog,dog,0.4355
image_7193_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7193_label_horse.png,horse,horse,horse,horse,0.9431
image_7194_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7194_label_bird.png,bird,bird,bird,bird,0.9220
image_7195_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7195_label_dog.png,dog,dog,dog,dog,0.9068
image_7196_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7196_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7197_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7197_label_horse.png,horse,horse,horse,horse,0.8700
image_7198_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7198_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7199_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7199_label_truck.png,truck,truck,truck,truck,0.9459
image_719_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_719_label_truck.png,truck,truck,truck,truck,0.9446
image_71_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_71_label_truck.png,truck,truck,truck,truck,0.8106
image_7200_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7200_label_cat.png,cat,cat,cat,cat,0.8825
image_7201_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7201_label_horse.png,horse,horse,horse,horse,0.9432
image_7202_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7202_label_frog.png,frog,frog,frog,frog,0.8557
image_7203_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7203_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7204_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7204_label_horse.png,horse,horse,horse,horse,0.9428
image_7205_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7205_label_cat.png,dog,cat,dog,dog,0.4053
image_7206_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7206_label_deer.png,deer,deer,deer,deer,0.9097
image_7207_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7207_label_deer.png,deer,cat,deer,deer,0.3282
image_7208_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7208_label_dog.png,dog,dog,dog,dog,0.8987
image_7209_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7209_label_bird.png,bird,bird,bird,bird,0.9189
image_720_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_720_label_frog.png,frog,frog,frog,frog,0.8636
image_7210_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7210_label_truck.png,truck,truck,truck,truck,0.9456
image_7211_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7211_label_bird.png,bird,bird,bird,bird,0.9220
image_7212_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7212_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7213_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7213_label_cat.png,cat,cat,cat,cat,0.8815
image_7214_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7214_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7215_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7215_label_frog.png,frog,frog,frog,frog,0.8674
image_7216_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7216_label_bird.png,bird,bird,bird,bird,0.9126
image_7217_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7217_label_bird.png,bird,bird,bird,bird,0.9196
image_7218_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7218_label_deer.png,deer,deer,deer,deer,0.9118
image_7219_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7219_label_horse.png,horse,horse,horse,horse,0.8899
image_721_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_721_label_frog.png,frog,frog,frog,frog,0.7970
image_7220_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7220_label_cat.png,bird,frog,bird,bird,0.6056
image_7221_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7221_label_automobile.png,automobile,automobile,automobile,automobile,0.9051
image_7222_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7222_label_ship.png,ship,ship,ship,ship,0.9482
image_7223_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7223_label_horse.png,horse,horse,horse,horse,0.8778
image_7224_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7224_label_cat.png,cat,cat,cat,cat,0.8544
image_7225_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7225_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7226_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7226_label_frog.png,frog,frog,frog,frog,0.3162
image_7227_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7227_label_dog.png,deer,horse,deer,deer,0.7003
image_7228_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7228_label_cat.png,cat,cat,cat,cat,0.8053
image_7229_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7229_label_dog.png,dog,dog,dog,dog,0.9069
image_722_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_722_label_horse.png,horse,horse,horse,horse,0.9410
image_7230_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7230_label_cat.png,cat,cat,cat,cat,0.8786
image_7231_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7231_label_ship.png,ship,ship,ship,ship,0.9482
image_7232_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7232_label_frog.png,frog,frog,frog,frog,0.8688
image_7233_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7233_label_ship.png,ship,ship,ship,ship,0.9475
image_7234_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7234_label_cat.png,cat,cat,cat,cat,0.8734
image_7235_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7235_label_cat.png,cat,cat,cat,cat,0.8787
image_7236_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7236_label_dog.png,dog,dog,dog,dog,0.9068
image_7237_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7237_label_ship.png,ship,ship,ship,ship,0.9482
image_7238_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7238_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7239_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7239_label_frog.png,frog,frog,frog,frog,0.8683
image_723_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_723_label_ship.png,ship,ship,ship,ship,0.9471
image_7240_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7240_label_truck.png,truck,truck,truck,truck,0.9448
image_7241_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7241_label_dog.png,dog,dog,dog,dog,0.8649
image_7242_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7242_label_frog.png,frog,frog,frog,frog,0.8687
image_7243_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7243_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7244_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7244_label_truck.png,truck,truck,truck,truck,0.2400
image_7245_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7245_label_truck.png,truck,truck,truck,truck,0.9453
image_7246_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7246_label_dog.png,dog,dog,dog,dog,0.9066
image_7247_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7247_label_frog.png,frog,frog,frog,frog,0.8688
image_7248_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7248_label_ship.png,ship,ship,ship,ship,0.9454
image_7249_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7249_label_truck.png,truck,truck,truck,truck,0.9439
image_724_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_724_label_bird.png,cat,bird,cat,cat,0.2329
image_7250_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7250_label_frog.png,airplane,frog,airplane,airplane,0.2848
image_7251_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7251_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7252_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7252_label_frog.png,frog,frog,frog,frog,0.7988
image_7253_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7253_label_cat.png,cat,cat,cat,cat,0.8786
image_7254_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7254_label_frog.png,deer,deer,deer,deer,0.8786
image_7255_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7255_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7256_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7256_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7257_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7257_label_frog.png,frog,frog,frog,frog,0.7878
image_7258_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7258_label_bird.png,bird,frog,bird,bird,0.5175
image_7259_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7259_label_cat.png,cat,cat,cat,cat,0.8738
image_725_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_725_label_deer.png,cat,deer,cat,cat,0.3512
image_7260_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7260_label_dog.png,cat,cat,cat,cat,0.8508
image_7261_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7261_label_automobile.png,automobile,automobile,automobile,automobile,0.9637
image_7262_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7262_label_truck.png,truck,truck,truck,truck,0.9336
image_7263_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7263_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7264_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7264_label_frog.png,deer,frog,deer,deer,0.7983
image_7265_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7265_label_frog.png,frog,frog,frog,frog,0.8364
image_7266_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7266_label_dog.png,deer,frog,deer,deer,0.3511
image_7267_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7267_label_frog.png,frog,frog,frog,frog,0.8689
image_7268_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7268_label_cat.png,dog,cat,dog,dog,0.5839
image_7269_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7269_label_deer.png,deer,deer,deer,deer,0.9121
image_726_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_726_label_dog.png,cat,dog,cat,cat,0.8395
image_7270_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7270_label_dog.png,dog,dog,dog,dog,0.9069
image_7271_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7271_label_automobile.png,truck,automobile,truck,truck,0.7400
image_7272_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7272_label_frog.png,frog,frog,frog,frog,0.8582
image_7273_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7273_label_horse.png,horse,horse,horse,horse,0.9339
image_7274_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7274_label_deer.png,deer,deer,deer,deer,0.9053
image_7275_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7275_label_bird.png,bird,bird,bird,bird,0.9218
image_7276_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7276_label_truck.png,truck,truck,truck,truck,0.8937
image_7277_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7277_label_frog.png,frog,frog,frog,frog,0.5684
image_7278_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7278_label_frog.png,frog,frog,frog,frog,0.8689
image_7279_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7279_label_bird.png,bird,bird,bird,bird,0.9220
image_727_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_727_label_horse.png,horse,horse,horse,horse,0.9165
image_7280_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7280_label_dog.png,dog,dog,dog,dog,0.9069
image_7281_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7281_label_ship.png,ship,ship,ship,ship,0.9482
image_7282_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7282_label_ship.png,ship,ship,ship,ship,0.9481
image_7283_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7283_label_deer.png,deer,deer,deer,deer,0.9125
image_7284_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7284_label_automobile.png,automobile,automobile,automobile,automobile,0.9636
image_7285_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7285_label_horse.png,horse,horse,horse,horse,0.8970
image_7286_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7286_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7287_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7287_label_ship.png,ship,ship,ship,ship,0.9476
image_7288_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7288_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7289_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7289_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_728_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_728_label_frog.png,frog,frog,frog,frog,0.4953
image_7290_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7290_label_cat.png,cat,cat,cat,cat,0.8395
image_7291_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7291_label_horse.png,horse,horse,horse,horse,0.9402
image_7292_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7292_label_truck.png,truck,truck,truck,truck,0.9450
image_7293_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7293_label_dog.png,dog,dog,dog,dog,0.9069
image_7294_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7294_label_ship.png,ship,ship,ship,ship,0.9482
image_7295_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7295_label_deer.png,deer,deer,deer,deer,0.9096
image_7296_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7296_label_deer.png,deer,deer,deer,deer,0.9124
image_7297_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7297_label_automobile.png,automobile,automobile,automobile,automobile,0.9638
image_7298_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7298_label_bird.png,bird,bird,bird,bird,0.9220
image_7299_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7299_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_729_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_729_label_dog.png,horse,dog,horse,horse,0.9211
image_72_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_72_label_frog.png,frog,frog,frog,frog,0.8535
image_7300_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7300_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7301_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7301_label_deer.png,deer,deer,deer,deer,0.9116
image_7302_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7302_label_truck.png,truck,truck,truck,truck,0.9456
image_7303_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7303_label_bird.png,bird,bird,bird,bird,0.9219
image_7304_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7304_label_horse.png,horse,horse,horse,horse,0.9208
image_7305_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7305_label_dog.png,dog,dog,dog,dog,0.9069
image_7306_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7306_label_ship.png,ship,ship,ship,ship,0.9482
image_7307_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7307_label_cat.png,cat,cat,cat,cat,0.7928
image_7308_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7308_label_bird.png,bird,bird,bird,bird,0.9220
image_7309_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7309_label_cat.png,cat,cat,cat,cat,0.8811
image_730_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_730_label_cat.png,cat,cat,cat,cat,0.8748
image_7310_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7310_label_ship.png,ship,ship,ship,ship,0.9435
image_7311_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7311_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7312_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7312_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7313_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7313_label_cat.png,deer,frog,deer,deer,0.4009
image_7314_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7314_label_horse.png,horse,horse,horse,horse,0.9421
image_7315_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7315_label_frog.png,frog,frog,frog,frog,0.8628
image_7316_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7316_label_frog.png,frog,frog,frog,frog,0.8689
image_7317_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7317_label_deer.png,deer,deer,deer,deer,0.9128
image_7318_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7318_label_cat.png,cat,cat,cat,cat,0.8828
image_7319_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7319_label_dog.png,dog,dog,dog,dog,0.9069
image_731_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_731_label_airplane.png,airplane,airplane,airplane,airplane,0.9190
image_7320_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7320_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7321_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7321_label_frog.png,frog,frog,frog,frog,0.8688
image_7322_label_deer.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7322_label_deer.png,frog,frog,frog,frog,0.3009
image_7323_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7323_label_horse.png,horse,horse,horse,horse,0.9392
image_7324_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7324_label_automobile.png,automobile,automobile,automobile,automobile,0.9635
image_7325_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7325_label_horse.png,horse,horse,horse,horse,0.9426
image_7326_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7326_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7327_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7327_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7328_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7328_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7329_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7329_label_ship.png,ship,ship,ship,ship,0.9441
image_732_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_732_label_dog.png,dog,dog,dog,dog,0.9037
image_7330_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7330_label_bird.png,bird,bird,bird,bird,0.9211
image_7331_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7331_label_horse.png,horse,horse,horse,horse,0.7788
image_7332_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7332_label_bird.png,bird,bird,bird,bird,0.9107
image_7333_label_horse.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7333_label_horse.png,horse,horse,horse,horse,0.9376
image_7334_label_ship.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7334_label_ship.png,ship,ship,ship,ship,0.9482
image_7335_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7335_label_frog.png,frog,frog,frog,frog,0.8682
image_7336_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7336_label_bird.png,bird,bird,bird,bird,0.9220
image_7337_label_truck.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7337_label_truck.png,truck,truck,truck,truck,0.9430
image_7338_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7338_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7339_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7339_label_frog.png,frog,frog,frog,frog,0.7529
image_733_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_733_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7340_label_bird.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7340_label_bird.png,bird,bird,bird,bird,0.9220
image_7341_label_frog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7341_label_frog.png,frog,frog,frog,frog,0.8689
image_7342_label_automobile.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7342_label_automobile.png,automobile,automobile,automobile,automobile,0.9639
image_7343_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7343_label_cat.png,cat,cat,cat,cat,0.8692
image_7344_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7344_label_airplane.png,airplane,airplane,airplane,airplane,0.9474
image_7345_label_dog.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7345_label_dog.png,dog,dog,dog,dog,0.9068
image_7346_label_cat.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7346_label_cat.png,cat,cat,cat,cat,0.8705
image_7347_label_airplane.png,/home/smallb/models/img_classfication_testAcc/data/custom/images3/image_7347_label_airplane.png,airplane,truck,airplane,airplane,0.8378
